Episode Number,Car x Coordinates,Car y Coordinates,Action,Reward,Score
2,68.28208923339844,-4.099435806274414,1,-0.30000000000000426,27.358064516128962
2,68.27081298828125,-4.023834228515625,3,-0.30000000000000426,27.058064516128958
2,68.25749206542969,-3.923295021057129,0,-0.30000000000000426,26.758064516128954
2,68.23494720458984,-3.751983404159546,1,2.9258064516128997,29.683870967741854
2,68.20852661132812,-3.580688714981079,3,-0.30000000000000426,29.38387096774185
2,68.1838607788086,-3.4090001583099365,1,-0.30000000000000426,29.083870967741845
2,68.15277099609375,-3.2389400005340576,1,-0.30000000000000426,28.78387096774184
2,68.11075592041016,-3.0732932090759277,1,-0.30000000000000426,28.483870967741836
2,68.08692932128906,-2.9823243618011475,4,-0.30000000000000426,28.183870967741832
2,68.08647155761719,-2.9804954528808594,3,-0.30000000000000426,27.883870967741828
2,68.0863265991211,-2.9800097942352295,4,-0.30000000000000426,27.583870967741824
2,68.07717895507812,-2.9275848865509033,0,-0.30000000000000426,27.28387096774182
2,68.0518569946289,-2.7824840545654297,2,-0.30000000000000426,26.983870967741815
2,68.02666473388672,-2.636469841003418,3,2.9258064516128997,29.909677419354715
2,68.00161743164062,-2.4748778343200684,0,-0.30000000000000426,29.60967741935471
2,67.9666976928711,-2.262702703475952,3,-0.30000000000000426,29.309677419354706
2,67.9441146850586,-2.1197397708892822,4,-0.30000000000000426,29.009677419354702
2,67.9388427734375,-2.088317394256592,2,-0.30000000000000426,28.709677419354698
2,67.9337387084961,-2.057871103286743,2,-0.30000000000000426,28.409677419354693
2,67.92874145507812,-2.027409553527832,3,-0.30000000000000426,28.10967741935469
2,67.91854858398438,-1.960752248764038,0,-0.30000000000000426,27.809677419354685
2,67.89382934570312,-1.8092310428619385,3,-0.30000000000000426,27.50967741935468
2,67.87213897705078,-1.656675934791565,3,2.9258064516128997,30.43548387096758
2,67.85636138916016,-1.5045008659362793,1,-0.30000000000000426,30.135483870967576
2,67.83964538574219,-1.3521231412887573,2,-0.30000000000000426,29.835483870967572
2,67.8178482055664,-1.20004141330719,1,-0.30000000000000426,29.535483870967568
2,67.78972625732422,-1.0493154525756836,2,-0.30000000000000426,29.235483870967563
2,67.76480102539062,-0.8978121876716614,1,-0.30000000000000426,28.93548387096756
2,67.7343978881836,-0.7476613521575928,2,-0.30000000000000426,28.635483870967555
2,67.70775604248047,-0.5965442061424255,1,2.9258064516128997,31.561290322580454
2,67.67298126220703,-0.4477284252643585,1,-0.30000000000000426,31.26129032258045
2,67.65255737304688,-0.3760349452495575,4,-0.30000000000000426,30.961290322580446
2,67.6524429321289,-0.3755989372730255,2,-0.30000000000000426,30.66129032258044
2,67.65242004394531,-0.375479131937027,4,-0.30000000000000426,30.361290322580437
2,67.65242004394531,-0.3754790723323822,1,-0.30000000000000426,30.061290322580433
2,67.65242004394531,-0.375478595495224,2,-0.30000000000000426,29.76129032258043
2,67.64285278320312,-0.3231293559074402,0,-0.30000000000000426,29.461290322580425
2,67.61624908447266,-0.17826123535633087,1,-0.30000000000000426,29.16129032258042
2,67.59883117675781,-0.0854196548461914,4,-0.30000000000000426,28.861290322580416
2,67.59854125976562,-0.0838373452425003,4,-0.30000000000000426,28.561290322580412
2,67.59854125976562,-0.08383429795503616,2,-0.30000000000000426,28.261290322580408
2,67.58894348144531,-0.031488776206970215,0,-0.30000000000000426,27.961290322580403
2,67.56224822998047,0.11336474865674973,1,-0.30000000000000426,27.6612903225804
2,67.53372192382812,0.25861412286758423,3,-0.30000000000000426,27.361290322580395
2,67.50338745117188,0.419403076171875,0,3.5109677419354797,30.872258064515876
2,67.46404266357422,0.6308354735374451,2,-0.30000000000000426,30.57225806451587
2,67.42456817626953,0.8428754210472107,2,-0.30000000000000426,30.272258064515867
2,67.38277435302734,1.0673189163208008,0,-0.30000000000000426,29.972258064515863
2,67.33305358886719,1.334211826324463,2,-0.30000000000000426,29.67225806451586
2,67.28450012207031,1.601821780204773,3,2.9258064516128997,32.59806451612876
2,67.24468231201172,1.8815027475357056,0,-0.30000000000000426,32.298064516128754
2,67.19234466552734,2.198763370513916,2,-0.30000000000000426,31.99806451612875
2,67.13652038574219,2.5159175395965576,1,2.9258064516128997,34.92387096774165
2,67.06640625,2.8294460773468018,2,-0.30000000000000426,34.623870967741645
2,67.00381469726562,3.1451256275177,2,-0.30000000000000426,34.32387096774164
2,66.94561767578125,3.4616527557373047,3,2.9258064516128997,37.24967741935454
2,66.9029769897461,3.790881633758545,0,-0.30000000000000426,36.949677419354536
2,66.85943603515625,4.069206714630127,4,-0.30000000000000426,36.64967741935453
2,66.85063934326172,4.122106075286865,4,-0.30000000000000426,36.34967741935453
2,66.85057830810547,4.122459411621094,1,-0.30000000000000426,36.04967741935452
2,66.8505630493164,4.122555255889893,4,-0.30000000000000426,35.74967741935452
2,66.8505630493164,4.122555255889893,4,-0.30000000000000426,35.449677419354515
2,66.8505630493164,4.122555255889893,1,-0.30000000000000426,35.14967741935451
2,66.8505630493164,4.122555255889893,1,-0.30000000000000426,34.84967741935451
2,66.84185791015625,4.17505407333374,0,-0.30000000000000426,34.5496774193545
2,66.81696319580078,4.320021629333496,1,-0.30000000000000426,34.2496774193545
2,66.78828430175781,4.464182376861572,1,-0.30000000000000426,33.949677419354494
2,66.7552490234375,4.605931282043457,2,2.9258064516128997,36.87548387096739
2,66.7197494506836,4.7464423179626465,2,-0.30000000000000426,36.57548387096739
2,66.70195770263672,4.82418966293335,4,-0.30000000000000426,36.275483870967385
2,66.7018051147461,4.824990272521973,4,-0.30000000000000426,35.97548387096738
2,66.69157409667969,4.8772172927856445,0,-0.30000000000000426,35.675483870967376
2,66.66326904296875,5.021768093109131,2,-0.30000000000000426,35.37548387096737
2,66.64511108398438,5.114495754241943,4,-0.30000000000000426,35.07548387096737
2,66.6445541381836,5.117369174957275,2,-0.30000000000000426,34.77548387096736
2,66.63414001464844,5.170580863952637,0,-0.30000000000000426,34.47548387096736
2,66.59732055664062,5.358652114868164,0,-0.30000000000000426,34.175483870967355
2,66.55425262451172,5.578637599945068,4,-0.30000000000000426,33.87548387096735
2,66.52789306640625,5.713262557983398,0,-0.30000000000000426,33.575483870967346
2,66.49128723144531,5.900249481201172,2,2.9258064516128997,36.501290322580246
2,66.45407104492188,6.087767124176025,1,-0.30000000000000426,36.20129032258024
2,66.41131591796875,6.273571014404297,1,-0.30000000000000426,35.90129032258024
2,66.35742950439453,6.469188213348389,0,-0.30000000000000426,35.60129032258023
2,66.31592559814453,6.6378045082092285,4,-0.30000000000000426,35.30129032258023
2,66.30347442626953,6.693290710449219,1,-0.30000000000000426,35.001290322580225
2,66.29025268554688,6.747457504272461,1,-0.30000000000000426,34.70129032258022
2,66.27510070800781,6.800607681274414,1,-0.30000000000000426,34.401290322580216
2,66.25843811035156,6.852755546569824,3,-0.30000000000000426,34.10129032258021
2,66.24138641357422,6.90465784072876,2,-0.30000000000000426,33.80129032258021
2,66.22581481933594,6.957385540008545,3,-0.30000000000000426,33.5012903225802
2,66.21231079101562,7.01085901260376,2,-0.30000000000000426,33.2012903225802
2,66.19157409667969,7.095080375671387,0,-0.30000000000000426,32.901290322580195
2,66.15185546875,7.257810592651367,3,2.9258064516128997,35.827096774193095
2,66.11577606201172,7.42199182510376,1,-0.30000000000000426,35.52709677419309
2,66.07637786865234,7.585538864135742,1,-0.30000000000000426,35.227096774193086
2,66.05218505859375,7.677875995635986,4,-0.30000000000000426,34.92709677419308
2,66.0516357421875,7.6800923347473145,2,-0.30000000000000426,34.62709677419308
2,66.05126190185547,7.681730270385742,3,-0.30000000000000426,34.32709677419307
2,66.05101013183594,7.683384418487549,3,-0.30000000000000426,34.02709677419307
2,66.03846740722656,7.7358598709106445,0,-0.30000000000000426,33.727096774193065
2,65.993896484375,7.921884059906006,0,-0.30000000000000426,33.42709677419306
2,65.92833709716797,8.194832801818848,3,-0.30000000000000426,33.127096774193056
2,65.86751556396484,8.472909927368164,3,-0.30000000000000426,32.82709677419305
2,65.81868743896484,8.751307487487793,1,2.9258064516128997,35.75290322580595
2,65.77265930175781,9.030348777770996,3,-0.30000000000000426,35.45290322580595
2,65.74092864990234,9.309337615966797,1,-0.30000000000000426,35.15290322580594
2,65.71135711669922,9.589278221130371,3,-0.30000000000000426,34.85290322580594
2,65.69884490966797,9.868396759033203,2,-0.30000000000000426,34.552903225805935
2,65.68470001220703,10.148921966552734,1,-0.30000000000000426,34.25290322580593
2,65.66194152832031,10.429859161376953,3,-0.30000000000000426,33.952903225805926
2,65.6534652709961,10.622272491455078,4,-0.30000000000000426,33.65290322580592
2,65.65071868896484,10.657615661621094,1,-0.30000000000000426,33.35290322580592
2,65.64958190917969,10.67021656036377,4,-0.30000000000000426,33.05290322580591
2,65.64958190917969,10.670239448547363,2,-0.30000000000000426,32.75290322580591
2,65.64958190917969,10.670256614685059,3,-0.30000000000000426,32.452903225805905
2,65.64958190917969,10.670273780822754,1,-0.30000000000000426,32.1529032258059
2,65.64958190917969,10.67029094696045,1,-0.30000000000000426,31.852903225805896
2,65.64958190917969,10.670308113098145,3,-0.30000000000000426,31.552903225805892
2,65.64958190917969,10.67032527923584,2,-0.30000000000000426,31.252903225805888
2,65.64958190917969,10.670342445373535,3,-0.30000000000000426,30.952903225805883
2,65.64958190917969,10.67035961151123,3,-0.30000000000000426,30.65290322580588
2,65.64958190917969,10.670376777648926,2,-0.30000000000000426,30.352903225805875
