Episode Number,Cart Position,Cart Velocity,Pole Angle,Pole Angular Velocity,Action,Exploration Rate,Reward,Score
3,0.031116175,0.22589402,0.0011041588,-0.31361887,1,0.9743224148844496,0.042839732486754656,1
3,0.035634056,0.4210002,-0.005168218,-0.60595334,1,0.9733480924695651,-0.40640593506395817,2
3,0.044054057,0.22595093,-0.017287286,-0.31490275,0,0.9723747443770956,-1.2119067832827568,3
3,0.048573077,0.031079432,-0.02358534,-0.02772142,0,0.9714023696327185,-0.629805400967598,4
3,0.049194667,0.22653154,-0.02413977,-0.3277515,1,0.9704309672630859,-0.0554429367184639,5
3,0.053725295,0.031761423,-0.0306948,-0.042777836,0,0.9694605362958227,-0.655503012239933,6
3,0.054360524,-0.16290724,-0.031550355,0.24006476,0,0.9684910757595269,-0.08555557578802109,7
3,0.05110238,0.03265088,-0.02674906,-0.062400702,1,0.9675225846837673,0.48012956976890564,8
3,0.0517554,0.22814594,-0.027997075,-0.36340168,1,0.9665550620990835,-0.12480150908231735,9
3,0.056318317,0.42365438,-0.035265107,-0.6647795,1,0.9655885070369844,-0.7268032059073448,10
3,0.0647914,0.22904027,-0.048560698,-0.3834056,0,0.9646229185299474,-1.329559087753296,11
3,0.06937221,0.034640204,-0.05622881,-0.10642049,0,0.9636582956114175,-0.7668111473321915,12
3,0.070065014,0.23052098,-0.05835722,-0.41629985,1,0.9626946373158061,-0.21284110844135284,13
3,0.07467543,0.42641932,-0.06668322,-0.7267944,1,0.9617319426784903,-0.8325997740030289,14
3,0.08320382,0.62239677,-0.08121911,-1.0396976,1,0.9607702107358118,-1.4535889029502869,15
3,0.09565175,0.42844236,-0.10201306,-0.7735772,0,0.959809440525076,-2.079395204782486,16
3,0.1042206,0.6248087,-0.1174846,-1.0965353,1,0.9588496310845509,-1.547154039144516,17
3,0.11671678,0.43141314,-0.13941531,-0.8429027,0,0.9578907814534664,-2.193070948123932,18
3,0.12534504,0.23844115,-0.15627337,-0.59710866,0,0.9569328906720129,-1.68580561876297,19
3,0.13011387,0.4353648,-0.16821553,-0.9346522,1,0.9559759577813409,-1.1942163109779358,20
3,0.13882115,0.2428622,-0.18690857,-0.6991965,0,0.9550199818235596,-1.8693044781684875,21
3,0.1436784,0.44001594,-0.20089251,-1.0444082,1,0.9540649618417361,-1.3983935117721558,22
3,0.15247872,0.63715535,-0.22178067,-1.3928362,1,0.9531108968798944,-2.088816463947296,23
4,0.031116175,0.22589402,0.0011041588,-0.31361887,1,0.9531108968798944,0.042839732486754656,1
4,0.035634056,0.030756354,-0.005168218,-0.020587917,0,0.9521577859830145,-0.40640593506395817,2
4,0.036249183,-0.1642911,-0.0055799764,0.27045992,0,0.9512056281970315,-0.04117581993341446,3
4,0.032963358,-0.35933298,-0.00017077847,0.56137764,0,0.9502544225688344,0.5409197881817818,4
4,0.0257767,-0.16420864,0.011056775,0.26864094,1,0.9493041681462656,-1.0885996744036674,5
4,0.022492528,0.030753795,0.016429594,-0.020534197,1,0.9483548639781193,-0.5372818559408188,6
4,0.023107603,-0.16459987,0.01601891,0.27728683,0,0.9474065091141411,0.04106834530830383,7
4,0.019815605,0.030289926,0.021564648,-0.010300993,1,0.946459102605027,-0.5545737221837044,8
4,0.020421404,0.22509608,0.021358626,-0.29610276,1,0.9455126435024219,0.020602159202098846,9
4,0.024923326,0.029676257,0.015436571,0.003239068,0,0.9445671308589195,0.5922054871916771,10
4,0.02551685,0.22457346,0.015501353,-0.28453374,1,0.9436225637280606,-0.006478186696767807,11
4,0.03000832,0.41947094,0.009810678,-0.5722876,1,0.9426789411643326,0.5690675228834152,12
4,0.03839774,0.614454,-0.001635074,-0.8618638,1,0.9417362622231683,0.8175604045391083,13
4,0.050686818,0.41935432,-0.01887235,-0.5696954,0,0.9407945259609451,-1.7237275838851929,14
4,0.059073903,0.22450206,-0.030266257,-0.28301722,0,0.9398537314349842,-1.139390654861927,15
4,0.06356394,0.029824577,-0.035926603,-3.1659038e-05,0,0.9389138777035492,-0.5660345777869225,16
4,0.06416044,-0.16476421,-0.035927236,0.28110301,0,0.9379749638258457,-6.332993507385254e-05,17
